age,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,marital_married,marital_single,marital_unknown,job_encoded,education_encoded,poutcome_encoded,was_previously_contacted,true_label,predicted
36,0.0,1.0,0.0,1,5,2,93,4,0,-1.8,92.893,-46.2,1.344,5099.1,False,True,False,9.0,6,1,0,0,1
29,0.0,1.0,0.0,1,7,3,183,1,0,1.4,93.918,-42.7,4.962,5228.1,False,True,False,4.0,4,1,0,0,1
42,0.0,1.0,0.0,0,6,1,148,4,0,1.4,94.465,-41.8,4.865,5228.1,True,False,False,7.0,6,1,0,0,1
45,0.0,0.0,0.0,0,6,4,517,3,0,1.4,94.465,-41.8,4.866,5228.1,True,False,False,7.0,5,1,0,0,1
49,0.0,1.0,1.0,1,4,5,40,8,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,8.0,6,1,0,0,1
34,0.0,0.0,0.0,1,4,1,231,3,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,3.0,3,1,0,0,1
29,0.0,1.0,0.0,0,4,1,116,1,0,-1.8,93.075,-47.1,1.405,5099.1,False,True,False,7.0,3,1,0,0,1
35,0.0,1.0,0.0,0,7,2,119,2,0,1.4,93.918,-42.7,4.961,5228.1,False,False,False,4.0,6,1,0,0,1
31,0.0,1.0,0.0,1,7,3,510,3,0,1.4,93.918,-42.7,4.957,5228.1,True,False,False,4.0,6,1,0,0,1
47,0.0,1.0,0.0,0,6,5,48,1,0,1.4,94.465,-41.8,4.959,5228.1,False,False,False,3.0,1,1,0,0,1
43,0.0,1.0,0.0,1,5,5,288,3,1,-1.8,92.893,-46.2,1.313,5099.1,True,False,False,3.0,3,0,0,0,1
48,0.0,1.0,0.0,1,7,4,182,2,0,1.4,93.918,-42.7,4.958,5228.1,True,False,False,4.0,4,1,0,0,1
50,0.0,1.0,0.0,0,6,3,300,1,0,1.4,94.465,-41.8,4.962,5228.1,True,False,False,8.0,6,1,0,0,1
25,0.0,1.0,1.0,1,5,2,82,1,0,-1.8,92.893,-46.2,1.266,5099.1,False,True,False,4.0,6,1,0,0,1
33,0.0,1.0,0.0,1,7,2,83,2,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,4.0,6,1,0,0,1
29,0.0,1.0,0.0,0,6,3,201,2,0,1.4,94.465,-41.8,4.864,5228.1,False,True,False,1.0,6,1,0,0,1
50,0.0,0.0,0.0,1,11,4,315,3,0,-0.1,93.2,-42.0,4.076,5195.8,True,False,False,4.0,3,1,0,0,1
42,0.0,1.0,0.0,1,7,1,251,2,0,1.4,93.918,-42.7,4.96,5228.1,True,False,False,3.0,1,1,0,0,1
30,0.0,1.0,0.0,1,7,3,72,7,0,1.4,93.918,-42.7,4.963,5228.1,False,True,False,3.0,4,1,0,0,1
50,0.0,0.0,1.0,0,5,3,245,1,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,5.0,1,1,0,0,1
35,0.0,1.0,0.0,0,6,2,126,4,0,1.4,94.465,-41.8,4.864,5228.1,True,False,False,3.0,3,1,0,0,1
38,0.0,0.0,0.0,1,8,4,30,2,0,1.4,93.444,-36.1,4.968,5228.1,True,False,False,4.0,6,1,0,0,1
35,0.0,0.0,0.0,1,8,2,131,1,0,1.4,93.444,-36.1,4.965,5228.1,False,True,False,4.0,6,1,0,0,1
48,0.0,1.0,1.0,0,7,1,27,17,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,9.0,1,1,0,0,1
37,0.0,1.0,0.0,0,5,3,123,1,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,1.0,5,1,0,0,1
35,0.0,0.0,0.0,0,5,3,759,1,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,9.0,5,1,0,0,1
37,0.0,1.0,0.0,1,8,4,210,2,0,1.4,93.444,-36.1,4.962,5228.1,False,True,False,7.0,6,1,0,0,1
23,0.0,1.0,0.0,1,7,3,259,1,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,3.0,3,1,0,0,1
48,0.0,1.0,1.0,0,7,4,55,6,0,1.4,93.918,-42.7,4.968,5228.1,False,True,False,4.0,6,1,0,0,1
33,0.0,1.0,0.0,1,8,1,119,1,0,1.4,93.444,-36.1,4.965,5228.1,True,False,False,7.0,4,1,0,0,1
57,0.0,1.0,0.0,0,5,2,211,2,0,1.1,93.994,-36.4,4.856,5191.0,False,False,False,3.0,5,1,0,0,1
44,0.0,1.0,1.0,1,5,2,180,1,0,-1.8,92.893,-46.2,1.344,5099.1,True,False,False,3.0,3,1,0,0,1
39,0.0,1.0,0.0,0,6,4,1178,3,0,1.4,94.465,-41.8,4.958,5228.1,False,True,False,4.0,4,1,0,0,1
29,0.0,1.0,1.0,1,7,4,104,3,0,1.4,93.918,-42.7,4.968,5228.1,False,True,False,4.0,4,1,0,0,1
28,0.0,0.0,0.0,1,8,3,202,1,0,-2.9,92.201,-31.4,0.879,5076.2,False,True,False,4.0,6,1,0,0,1
36,0.0,1.0,0.0,0,5,3,8,1,0,1.1,93.994,-36.4,4.859,5191.0,True,False,False,8.0,6,1,0,0,1
47,0.0,1.0,1.0,1,8,2,100,1,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,1.0,5,1,0,0,1
35,0.0,0.0,0.0,0,5,3,803,1,0,1.1,93.994,-36.4,4.856,5191.0,False,True,False,4.0,1,1,0,0,1
23,0.0,1.0,0.0,1,7,3,240,2,0,1.4,93.918,-42.7,4.957,5228.1,True,False,False,3.0,3,1,0,0,1
44,0.0,0.0,1.0,0,5,3,218,2,0,1.1,93.994,-36.4,4.859,5191.0,True,False,False,3.0,1,1,0,0,1
30,0.0,1.0,0.0,1,7,4,67,1,0,1.4,93.918,-42.7,4.958,5228.1,True,False,False,3.0,3,1,0,0,1
43,0.0,0.0,0.0,1,4,4,176,1,0,-1.8,93.075,-47.1,1.41,5099.1,True,False,False,8.0,6,1,0,0,1
32,0.0,1.0,1.0,1,11,3,76,1,0,-0.1,93.2,-42.0,4.12,5195.8,False,True,False,4.0,4,1,0,0,1
51,0.0,0.0,0.0,1,8,5,116,1,0,1.4,93.444,-36.1,4.966,5228.1,True,False,False,3.0,1,1,0,0,1
40,0.0,1.0,1.0,1,5,5,133,2,0,-1.8,92.893,-46.2,1.25,5099.1,True,False,False,7.0,6,1,0,0,1
49,0.0,1.0,0.0,1,5,5,364,1,1,-1.8,92.893,-46.2,1.313,5099.1,True,False,False,7.0,5,0,0,0,1
40,0.0,1.0,0.0,1,5,2,43,1,1,-1.8,92.893,-46.2,1.344,5099.1,False,True,False,4.0,5,0,0,0,1
30,0.0,0.0,0.0,0,6,1,79,1,0,1.4,94.465,-41.8,4.961,5228.1,False,False,False,3.0,3,1,0,0,1
31,0.0,1.0,0.0,1,8,2,155,2,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,7.0,4,1,0,0,1
40,0.0,0.0,0.0,0,6,4,136,2,0,1.4,94.465,-41.8,4.961,5228.1,False,True,False,4.0,6,1,0,0,1
36,0.0,1.0,0.0,0,6,4,55,2,0,1.4,94.465,-41.8,4.961,5228.1,False,True,False,4.0,6,1,0,0,1
48,0.0,1.0,0.0,0,5,3,243,1,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,4.0,4,1,0,0,1
36,0.0,1.0,0.0,1,8,5,119,2,1,-2.9,92.201,-31.4,0.825,5076.2,False,True,False,2.0,6,2,1,0,1
32,0.0,0.0,1.0,1,8,3,203,2,0,1.4,93.444,-36.1,4.964,5228.1,False,False,False,4.0,6,1,0,0,1
33,0.0,0.0,0.0,1,8,3,97,1,0,1.4,93.444,-36.1,4.964,5228.1,False,True,False,4.0,6,1,0,0,1
33,0.0,1.0,0.0,1,7,3,99,2,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,5.0,6,1,0,0,1
30,0.0,1.0,0.0,1,9,5,789,2,0,-1.1,94.199,-37.5,0.883,4963.6,False,True,False,7.0,5,1,0,0,1
57,0.0,0.0,0.0,1,11,5,216,1,0,-0.1,93.2,-42.0,4.021,5195.8,True,False,False,2.0,1,1,0,0,1
30,0.0,0.0,0.0,0,6,1,493,1,0,1.4,94.465,-41.8,4.865,5228.1,True,False,False,4.0,6,1,0,0,1
46,0.0,1.0,0.0,0,5,5,280,2,0,1.1,93.994,-36.4,4.859,5191.0,True,False,False,3.0,3,1,0,0,1
57,0.0,1.0,0.0,0,5,2,47,1,0,1.1,93.994,-36.4,4.856,5191.0,False,False,False,3.0,1,1,0,0,1
39,0.0,0.0,0.0,1,8,2,139,4,0,1.4,93.444,-36.1,4.966,5228.1,True,False,False,5.0,3,1,0,0,1
38,0.0,0.0,0.0,0,5,5,70,5,0,1.1,93.994,-36.4,4.857,5191.0,False,True,False,4.0,6,1,0,0,1
40,0.0,0.0,0.0,1,4,1,97,2,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,3.0,2,1,0,0,1
30,0.0,0.0,0.0,0,6,2,722,2,0,1.4,94.465,-41.8,4.864,5228.1,False,True,False,7.0,6,1,0,0,1
37,0.0,0.0,0.0,1,8,2,158,3,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,7.0,6,1,0,0,1
31,0.0,0.0,0.0,1,7,1,133,3,0,1.4,93.918,-42.7,4.962,5228.1,False,True,False,4.0,4,1,0,0,1
44,0.0,0.0,0.0,0,5,4,49,1,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,4.0,6,1,0,0,1
31,0.0,1.0,0.0,1,11,3,196,1,0,-0.1,93.2,-42.0,4.12,5195.8,True,False,False,8.0,6,1,0,0,1
32,0.0,1.0,0.0,0,5,4,128,2,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,3.0,6,1,0,0,1
43,0.0,0.0,0.0,1,7,1,388,3,0,1.4,93.918,-42.7,4.962,5228.1,False,False,False,4.0,4,1,0,0,1
64,0.0,0.0,0.0,1,3,5,158,1,2,-1.8,93.369,-34.8,0.653,5008.7,True,False,False,9.0,6,2,1,0,1
44,0.0,1.0,1.0,1,8,3,310,1,0,1.4,93.444,-36.1,4.965,5228.1,True,False,False,3.0,1,1,0,0,1
31,0.0,0.0,0.0,1,8,2,116,6,0,1.4,93.444,-36.1,4.963,5228.1,False,True,False,4.0,6,1,0,0,1
50,0.0,0.0,0.0,1,7,2,301,1,0,1.4,93.918,-42.7,4.961,5228.1,True,False,False,4.0,4,1,0,0,1
42,0.0,1.0,0.0,0,7,2,163,1,0,1.4,93.918,-42.7,4.955,5228.1,True,False,False,1.0,3,1,0,0,1
44,0.0,1.0,0.0,1,7,4,716,6,0,1.4,93.918,-42.7,4.968,5228.1,True,False,False,-1.0,-1,1,0,0,1
35,0.0,1.0,1.0,0,5,4,365,1,0,1.1,93.994,-36.4,4.86,5191.0,True,False,False,5.0,6,1,0,0,1
38,0.0,0.0,0.0,1,11,3,144,2,0,-1.1,94.767,-50.8,1.03,4963.6,True,False,False,6.0,6,1,0,0,1
30,0.0,0.0,1.0,1,8,1,753,2,0,1.4,93.444,-36.1,4.97,5228.1,True,False,False,4.0,6,1,0,0,1
48,0.0,1.0,0.0,1,7,2,417,1,0,1.4,93.918,-42.7,4.961,5228.1,False,True,False,7.0,5,1,0,0,1
27,0.0,1.0,0.0,0,7,5,433,1,0,1.4,93.918,-42.7,4.959,5228.1,False,True,False,4.0,4,1,0,0,1
36,0.0,0.0,0.0,1,4,5,214,2,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,5.0,3,1,0,0,1
24,0.0,1.0,0.0,1,7,3,213,1,0,1.4,93.918,-42.7,4.963,5228.1,False,True,False,3.0,3,1,0,0,1
46,0.0,1.0,1.0,1,5,3,172,4,0,-1.8,92.893,-46.2,1.334,5099.1,True,False,False,8.0,6,1,0,0,1
37,0.0,0.0,0.0,1,6,5,99,1,0,-2.9,92.963,-40.8,1.268,5076.2,False,True,False,0.0,-1,1,0,0,1
56,0.0,1.0,0.0,1,7,1,163,3,0,1.4,93.918,-42.7,4.96,5228.1,True,False,False,7.0,5,1,0,0,1
50,0.0,1.0,0.0,0,5,4,855,4,0,1.1,93.994,-36.4,4.86,5191.0,True,False,False,9.0,1,1,0,0,1
51,0.0,1.0,0.0,1,11,1,176,1,1,-1.1,94.767,-50.8,1.05,4963.6,True,False,False,4.0,4,0,0,0,1
43,0.0,1.0,0.0,0,4,1,18,5,1,-1.8,93.075,-47.1,1.405,5099.1,False,False,False,7.0,5,0,0,0,1
26,0.0,0.0,1.0,1,6,5,91,2,1,-1.7,94.055,-39.8,0.732,4991.6,False,True,False,4.0,6,2,1,0,1
34,0.0,0.0,0.0,0,5,4,523,2,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,4.0,4,1,0,0,1
40,0.0,1.0,0.0,1,5,4,188,1,0,-1.8,92.893,-46.2,1.327,5099.1,True,False,False,8.0,6,1,0,0,1
35,0.0,1.0,0.0,1,11,2,63,2,0,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,7.0,6,1,0,0,1
38,0.0,0.0,0.0,0,5,4,384,4,0,1.1,93.994,-36.4,4.86,5191.0,True,False,False,2.0,4,1,0,0,1
34,0.0,1.0,0.0,0,7,3,203,4,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,3.0,4,1,0,0,1
30,0.0,1.0,1.0,1,5,4,176,2,1,-1.8,92.893,-46.2,1.266,5099.1,False,True,False,4.0,6,0,0,0,1
45,0.0,0.0,0.0,1,10,2,117,1,0,-3.4,92.431,-26.9,0.744,5017.5,True,False,False,3.0,5,1,0,0,1
48,0.0,1.0,0.0,1,5,3,238,3,0,-1.8,92.893,-46.2,1.334,5099.1,True,False,False,3.0,1,1,0,0,1
52,0.0,0.0,0.0,0,5,2,144,1,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,4.0,-1,1,0,0,1
45,0.0,1.0,1.0,0,6,4,163,3,0,1.4,94.465,-41.8,4.961,5228.1,False,False,False,7.0,6,1,0,0,1
32,0.0,1.0,0.0,1,7,4,128,1,0,1.4,93.918,-42.7,4.968,5228.1,False,True,False,7.0,5,1,0,0,1
44,0.0,1.0,1.0,1,5,1,145,2,0,-1.8,92.893,-46.2,1.299,5099.1,True,False,False,3.0,3,1,0,0,1
41,0.0,0.0,0.0,1,5,5,211,1,0,-1.8,92.893,-46.2,1.313,5099.1,False,True,False,3.0,2,1,0,0,1
57,0.0,1.0,0.0,0,8,1,96,1,0,1.4,93.444,-36.1,4.97,5228.1,True,False,False,9.0,1,1,0,0,1
45,0.0,1.0,1.0,1,8,4,105,3,0,1.4,93.444,-36.1,4.962,5228.1,True,False,False,4.0,-1,1,0,0,1
31,0.0,0.0,0.0,0,6,4,447,2,0,1.4,94.465,-41.8,4.866,5228.1,True,False,False,4.0,4,1,0,0,1
46,0.0,1.0,0.0,0,6,5,365,3,0,1.4,94.465,-41.8,4.959,5228.1,False,False,False,7.0,5,1,0,0,1
36,0.0,1.0,0.0,1,5,3,300,1,1,-1.8,92.893,-46.2,1.281,5099.1,True,False,False,3.0,1,0,0,0,1
46,0.0,1.0,0.0,0,5,4,78,1,0,1.1,93.994,-36.4,4.86,5191.0,True,False,False,4.0,5,1,0,0,1
41,0.0,0.0,0.0,1,4,1,233,3,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,3.0,5,1,0,0,1
33,0.0,1.0,0.0,1,7,4,209,1,0,1.4,93.918,-42.7,4.962,5228.1,False,True,False,7.0,4,1,0,0,1
33,0.0,0.0,0.0,1,5,3,473,4,0,-1.8,92.893,-46.2,1.334,5099.1,True,False,False,3.0,2,1,0,0,1
32,0.0,1.0,0.0,1,8,5,150,1,0,1.4,93.444,-36.1,4.966,5228.1,True,False,False,4.0,6,1,0,0,1
27,0.0,1.0,0.0,0,6,1,72,3,0,1.4,94.465,-41.8,4.865,5228.1,True,False,False,4.0,3,1,0,0,1
33,0.0,0.0,1.0,1,8,1,285,5,0,1.4,93.444,-36.1,4.963,5228.1,False,True,False,7.0,5,1,0,0,1
27,0.0,1.0,0.0,1,8,3,111,1,0,-1.7,94.027,-38.3,0.9,4991.6,False,True,False,0.0,3,1,0,0,1
31,0.0,1.0,0.0,1,11,2,715,2,0,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,8.0,6,1,0,0,1
50,0.0,0.0,0.0,0,5,1,463,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,3.0,3,1,0,0,1
47,0.0,1.0,0.0,1,8,5,207,1,0,1.4,93.444,-36.1,4.966,5228.1,True,False,False,4.0,4,1,0,0,1
31,0.0,0.0,0.0,1,7,1,97,2,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,6.0,6,1,0,0,1
30,0.0,1.0,0.0,1,12,1,256,1,0,-3.0,92.713,-33.0,0.706,5023.5,False,True,False,0.0,6,1,0,0,1
30,0.0,0.0,0.0,0,6,5,101,5,0,1.4,94.465,-41.8,4.947,5228.1,False,False,False,6.0,6,1,0,0,1
39,0.0,1.0,0.0,0,6,1,163,2,0,1.4,94.465,-41.8,4.865,5228.1,False,True,False,4.0,-1,1,0,0,1
40,0.0,0.0,0.0,1,5,4,96,1,1,-1.8,92.893,-46.2,1.266,5099.1,False,False,False,4.0,4,0,0,0,1
52,0.0,1.0,1.0,1,7,4,114,1,0,1.4,93.918,-42.7,4.968,5228.1,True,False,False,3.0,3,1,0,0,1
31,0.0,0.0,0.0,0,6,4,741,1,0,1.4,94.465,-41.8,4.866,5228.1,True,False,False,7.0,6,1,0,0,1
27,0.0,0.0,0.0,1,7,4,184,3,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,4.0,4,1,0,0,1
38,0.0,0.0,0.0,1,8,4,231,1,0,1.4,93.444,-36.1,4.968,5228.1,True,False,False,2.0,1,1,0,0,1
32,0.0,0.0,0.0,0,6,3,90,2,0,1.4,94.465,-41.8,4.864,5228.1,True,False,False,4.0,4,1,0,0,1
40,0.0,0.0,0.0,0,5,1,127,2,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,7.0,5,1,0,0,1
45,0.0,1.0,0.0,1,5,5,146,1,0,-1.8,92.893,-46.2,1.25,5099.1,False,True,False,3.0,4,1,0,0,1
46,0.0,1.0,0.0,0,5,2,305,1,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,3.0,2,1,0,0,1
37,0.0,1.0,0.0,1,8,5,163,2,0,1.4,93.444,-36.1,4.964,5228.1,True,False,False,5.0,3,1,0,0,1
30,0.0,0.0,0.0,1,11,4,106,2,1,-0.1,93.2,-42.0,4.076,5195.8,False,True,False,4.0,3,0,0,0,1
53,0.0,0.0,0.0,1,9,2,103,1,1,-3.4,92.379,-29.8,0.77,5017.5,True,False,False,7.0,5,0,0,0,1
29,0.0,0.0,1.0,1,8,5,164,1,0,1.4,93.444,-36.1,4.964,5228.1,False,True,False,4.0,6,1,0,0,1
32,0.0,1.0,0.0,0,5,5,379,1,0,1.1,93.994,-36.4,4.859,5191.0,True,False,False,4.0,5,1,0,0,1
36,0.0,0.0,0.0,0,5,2,141,4,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,2.0,4,1,0,0,1
42,0.0,1.0,0.0,1,4,5,88,1,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,4.0,4,1,0,0,1
45,0.0,0.0,0.0,1,4,5,106,1,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,3.0,-1,1,0,0,1
52,0.0,0.0,0.0,1,7,3,131,7,0,1.4,93.918,-42.7,4.957,5228.1,True,False,False,4.0,4,1,0,0,1
55,0.0,1.0,0.0,1,7,3,537,1,0,1.4,93.918,-42.7,4.963,5228.1,False,False,False,6.0,6,1,0,0,1
33,0.0,1.0,0.0,1,7,2,17,11,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,3.0,2,1,0,0,1
45,0.0,0.0,0.0,0,5,1,19,2,0,1.1,93.994,-36.4,4.857,5191.0,False,False,False,8.0,6,1,0,0,1
36,0.0,1.0,0.0,1,7,4,217,1,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,3.0,3,1,0,0,1
40,0.0,0.0,0.0,0,5,3,189,7,0,1.1,93.994,-36.4,4.857,5191.0,False,True,False,4.0,4,1,0,0,1
38,0.0,1.0,0.0,0,6,5,514,2,0,1.4,94.465,-41.8,4.967,5228.1,True,False,False,4.0,3,1,0,0,1
39,0.0,1.0,0.0,1,9,1,791,3,0,-1.1,94.199,-37.5,0.882,4963.6,True,False,False,3.0,3,1,0,0,1
35,0.0,1.0,0.0,1,7,3,194,1,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,4.0,5,1,0,0,1
47,0.0,1.0,0.0,1,6,5,63,5,1,-2.9,92.963,-40.8,1.224,5076.2,True,False,False,7.0,5,0,0,0,1
35,0.0,1.0,1.0,1,5,4,332,1,0,-1.8,92.893,-46.2,1.327,5099.1,False,True,False,4.0,4,1,0,0,1
32,0.0,0.0,0.0,1,4,5,1090,1,0,-1.8,93.075,-47.1,1.479,5099.1,True,False,False,4.0,4,1,0,0,1
34,0.0,1.0,0.0,1,4,5,377,1,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,3.0,5,1,0,0,1
48,0.0,1.0,0.0,0,5,1,121,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,8.0,6,1,0,0,1
27,0.0,1.0,0.0,1,5,3,119,3,0,-1.8,92.893,-46.2,1.281,5099.1,True,False,False,4.0,4,1,0,0,1
32,0.0,1.0,0.0,0,5,1,181,1,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,3.0,3,1,0,0,1
39,0.0,0.0,0.0,1,7,1,178,1,0,1.4,93.918,-42.7,4.96,5228.1,True,False,False,3.0,2,1,0,0,1
49,0.0,0.0,0.0,0,6,4,57,2,0,1.4,94.465,-41.8,4.866,5228.1,True,False,False,3.0,1,1,0,0,1
37,0.0,1.0,1.0,1,11,2,84,2,0,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,8.0,6,1,0,0,1
31,0.0,1.0,0.0,1,11,2,97,2,1,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,4.0,4,0,0,0,1
43,0.0,0.0,0.0,1,5,2,68,1,1,-1.8,92.893,-46.2,1.344,5099.1,True,False,False,3.0,3,2,1,0,1
49,0.0,0.0,1.0,0,5,2,151,2,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,4.0,4,1,0,0,1
32,0.0,1.0,0.0,1,11,4,245,1,0,-0.1,93.2,-42.0,4.076,5195.8,True,False,False,7.0,6,1,0,0,1
33,0.0,0.0,0.0,1,7,2,130,1,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,4.0,4,1,0,0,1
32,0.0,1.0,0.0,0,5,5,432,2,0,1.1,93.994,-36.4,4.855,5191.0,True,False,False,4.0,4,1,0,0,1
21,0.0,1.0,0.0,0,8,2,172,2,0,-2.9,92.201,-31.4,0.883,5076.2,False,True,False,1.0,4,1,0,0,1
59,0.0,0.0,0.0,1,8,3,119,4,0,-2.9,92.201,-31.4,0.879,5076.2,True,False,False,7.0,6,1,0,0,1
35,0.0,0.0,0.0,1,11,2,348,1,0,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,3.0,2,1,0,0,1
53,0.0,0.0,0.0,0,5,4,184,1,0,1.1,93.994,-36.4,4.86,5191.0,False,False,False,6.0,-1,1,0,0,1
47,0.0,0.0,0.0,0,5,1,10,4,0,1.1,93.994,-36.4,4.857,5191.0,False,True,False,7.0,3,1,0,0,1
39,0.0,0.0,0.0,1,5,5,173,2,0,-1.8,92.893,-46.2,1.25,5099.1,True,False,False,3.0,2,1,0,0,1
47,0.0,1.0,0.0,1,4,5,148,2,0,-1.8,93.075,-47.1,1.479,5099.1,True,False,False,7.0,4,1,0,0,1
29,0.0,1.0,0.0,1,7,4,738,3,0,1.4,93.918,-42.7,4.958,5228.1,True,False,False,1.0,6,1,0,0,1
34,0.0,0.0,0.0,0,5,1,52,3,0,1.1,93.994,-36.4,4.857,5191.0,False,True,False,4.0,4,1,0,0,1
59,0.0,0.0,0.0,1,7,3,177,2,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,9.0,-1,1,0,0,1
33,0.0,1.0,0.0,1,5,4,95,3,0,-1.8,92.893,-46.2,1.266,5099.1,False,True,False,4.0,6,1,0,0,1
46,0.0,0.0,0.0,1,4,3,179,5,2,-1.8,93.075,-47.1,1.445,5099.1,False,False,False,3.0,2,0,0,0,1
34,0.0,0.0,1.0,1,7,4,114,2,0,1.4,93.918,-42.7,4.968,5228.1,True,False,False,7.0,6,1,0,0,1
34,0.0,1.0,1.0,0,5,1,86,4,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,5.0,6,1,0,0,1
55,0.0,1.0,0.0,1,5,2,139,2,1,-1.8,92.893,-46.2,1.291,5099.1,True,False,False,4.0,4,0,0,0,1
55,0.0,1.0,1.0,1,11,2,157,2,0,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,6.0,6,1,0,0,1
35,0.0,0.0,0.0,0,5,3,404,5,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,3.0,2,1,0,0,1
32,0.0,1.0,0.0,1,5,1,61,4,1,-1.8,92.893,-46.2,1.244,5099.1,False,True,False,8.0,6,0,0,0,1
39,0.0,1.0,0.0,0,6,3,87,4,0,1.4,94.465,-41.8,4.962,5228.1,True,False,False,3.0,1,1,0,0,1
44,0.0,0.0,0.0,1,8,3,157,2,0,1.4,93.444,-36.1,4.964,5228.1,False,False,False,7.0,5,1,0,0,1
52,0.0,0.0,0.0,0,6,3,154,2,0,1.4,94.465,-41.8,4.864,5228.1,True,False,False,3.0,1,1,0,0,1
47,0.0,1.0,0.0,1,8,3,55,2,0,1.4,93.444,-36.1,4.967,5228.1,True,False,False,3.0,2,1,0,0,1
58,0.0,0.0,0.0,1,5,3,327,1,0,-1.8,92.893,-46.2,1.334,5099.1,True,False,False,4.0,2,1,0,0,1
26,0.0,1.0,0.0,0,5,1,107,2,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,1.0,4,1,0,0,1
46,0.0,0.0,0.0,1,8,1,109,1,0,1.4,93.444,-36.1,4.965,5228.1,True,False,False,3.0,3,1,0,0,1
44,0.0,1.0,0.0,1,7,1,242,1,0,1.4,93.918,-42.7,4.96,5228.1,True,False,False,4.0,4,1,0,0,1
52,0.0,0.0,0.0,0,5,2,62,1,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,7.0,3,1,0,0,1
39,0.0,1.0,0.0,0,5,2,378,3,0,1.1,93.994,-36.4,4.857,5191.0,False,False,False,8.0,6,1,0,0,1
40,0.0,1.0,0.0,0,4,1,534,1,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,3.0,2,1,0,0,1
38,0.0,0.0,0.0,0,6,1,757,2,0,1.4,94.465,-41.8,4.96,5228.1,True,False,False,4.0,6,1,0,0,1
40,0.0,1.0,1.0,1,5,4,639,2,1,-1.8,92.893,-46.2,1.327,5099.1,True,False,False,4.0,3,2,1,0,1
50,0.0,0.0,0.0,1,4,1,246,2,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,3.0,1,1,0,0,1
29,0.0,1.0,0.0,1,8,3,71,1,0,-2.9,92.201,-31.4,0.879,5076.2,False,True,False,3.0,4,1,0,0,1
55,0.0,0.0,0.0,1,8,2,181,1,0,1.4,93.444,-36.1,4.965,5228.1,False,False,False,7.0,6,1,0,0,1
55,0.0,0.0,0.0,0,5,5,435,2,0,1.1,93.994,-36.4,4.864,5191.0,True,False,False,3.0,1,1,0,0,1
46,0.0,0.0,0.0,0,6,5,354,2,0,1.4,94.465,-41.8,4.967,5228.1,True,False,False,4.0,4,1,0,0,1
